alarm_id,incident_description,network_region,technology_type,severity,outage_duration,device_vendor,resolution_notes,timestamp,service_impact
A100199,Core authentication service failures,West India,IMS,low,194,Ericsson,Restarted authentication cluster,2025-01-03 01:45:00,High user impact
A100200,Intermittent voice service degradation,South India,Core Network,critical,148,Huawei,Adjusted radio and QoS parameters,2025-01-03 02:00:00,High user impact
A100201,Core authentication service failures,North India,IMS,critical,189,Huawei,Restarted authentication cluster,2025-01-03 02:15:00,Moderate user impact
A100202,Radio link failures across sectors,West India,Core Network,low,134,Nokia,Replaced faulty radio module,2025-01-03 02:30:00,High user impact
A100203,Increased call drops after configuration update,South India,Fiber,medium,147,Juniper,Rolled back configuration and monitored KPIs,2025-01-03 02:45:00,High user impact
A100204,Multiple BTS synchronization failures,South India,IMS,high,221,Juniper,Reconfigured timing source and synchronization settings,2025-01-03 03:00:00,High user impact
A100205,5G users unable to establish data sessions,North India,5G,high,173,Nokia,Restarted packet gateway and validated connectivity,2025-01-03 03:15:00,High user impact
A100206,Packet gateway overload during peak traffic,West India,5G,high,84,Nokia,Added capacity and balanced traffic,2025-01-03 03:30:00,High user impact
A100207,Fiber latency spike between backbone nodes,West India,5G,high,107,Ericsson,Re-routed traffic through alternate path,2025-01-03 03:45:00,Moderate user impact
A100208,DNS resolution issues impacting services,West India,4G,medium,112,Huawei,Updated DNS configuration and cache,2025-01-03 04:00:00,High user impact
A100209,Packet gateway overload during peak traffic,South India,5G,high,203,Ericsson,Added capacity and balanced traffic,2025-01-03 04:15:00,High user impact
A100210,Fiber latency spike between backbone nodes,South India,Fiber,low,163,Cisco,Re-routed traffic through alternate path,2025-01-03 04:30:00,Moderate user impact
A100211,Core authentication service failures,North India,4G,medium,118,Juniper,Restarted authentication cluster,2025-01-03 04:45:00,High user impact
A100212,Increased call drops after configuration update,South India,Core Network,medium,33,Juniper,Rolled back configuration and monitored KPIs,2025-01-03 05:00:00,High user impact
A100213,Packet gateway overload during peak traffic,South India,5G,low,106,Nokia,Added capacity and balanced traffic,2025-01-03 05:15:00,High user impact
A100214,Packet gateway overload during peak traffic,North India,Fiber,critical,201,Huawei,Added capacity and balanced traffic,2025-01-03 05:30:00,Moderate user impact
A100215,Increased call drops after configuration update,West India,4G,low,196,Cisco,Rolled back configuration and monitored KPIs,2025-01-03 05:45:00,High user impact
A100216,DNS resolution issues impacting services,West India,5G,high,133,Cisco,Updated DNS configuration and cache,2025-01-03 06:00:00,High user impact
A100217,5G users unable to establish data sessions,West India,IMS,medium,122,Cisco,Restarted packet gateway and validated connectivity,2025-01-03 06:15:00,Moderate user impact
A100218,Intermittent voice service degradation,North India,5G,medium,168,Cisco,Adjusted radio and QoS parameters,2025-01-03 06:30:00,High user impact
A100219,5G users unable to establish data sessions,West India,Fiber,critical,48,Ericsson,Restarted packet gateway and validated connectivity,2025-01-03 06:45:00,High user impact
A100220,Core authentication service failures,South India,Core Network,high,67,Juniper,Restarted authentication cluster,2025-01-03 07:00:00,High user impact
A100221,Increased call drops after configuration update,West India,4G,medium,84,Huawei,Rolled back configuration and monitored KPIs,2025-01-03 07:15:00,High user impact
A100222,Fiber latency spike between backbone nodes,North India,IMS,low,167,Nokia,Re-routed traffic through alternate path,2025-01-03 07:30:00,Moderate user impact
A100223,Radio link failures across sectors,West India,4G,medium,214,Ericsson,Replaced faulty radio module,2025-01-03 07:45:00,High user impact
A100224,Fiber latency spike between backbone nodes,West India,5G,medium,49,Nokia,Re-routed traffic through alternate path,2025-01-03 08:00:00,High user impact
A100225,Backhaul congestion detected,West India,IMS,medium,149,Juniper,Applied traffic engineering optimization,2025-01-03 08:15:00,High user impact
A100226,Radio link failures across sectors,West India,Core Network,critical,165,Ericsson,Replaced faulty radio module,2025-01-03 08:30:00,High user impact
A100227,Backhaul congestion detected,South India,5G,medium,82,Huawei,Applied traffic engineering optimization,2025-01-03 08:45:00,High user impact
A100228,DNS resolution issues impacting services,South India,5G,low,123,Huawei,Updated DNS configuration and cache,2025-01-03 09:00:00,High user impact
A100229,Packet gateway overload during peak traffic,South India,IMS,low,226,Juniper,Added capacity and balanced traffic,2025-01-03 09:15:00,Moderate user impact
A100230,Core authentication service failures,South India,Core Network,medium,146,Juniper,Restarted authentication cluster,2025-01-03 09:30:00,High user impact
A100231,Multiple BTS synchronization failures,West India,5G,medium,126,Cisco,Reconfigured timing source and synchronization settings,2025-01-03 09:45:00,High user impact
A100232,Increased call drops after configuration update,South India,IMS,high,219,Nokia,Rolled back configuration and monitored KPIs,2025-01-03 10:00:00,High user impact
A100233,5G users unable to establish data sessions,North India,IMS,medium,117,Juniper,Restarted packet gateway and validated connectivity,2025-01-03 10:15:00,High user impact
A100234,Fiber latency spike between backbone nodes,East India,Core Network,medium,239,Huawei,Re-routed traffic through alternate path,2025-01-03 10:30:00,High user impact
A100235,Intermittent voice service degradation,West India,5G,low,166,Huawei,Adjusted radio and QoS parameters,2025-01-03 10:45:00,High user impact
A100236,Increased call drops after configuration update,North India,IMS,high,103,Nokia,Rolled back configuration and monitored KPIs,2025-01-03 11:00:00,High user impact
A100237,Radio link failures across sectors,West India,Fiber,low,174,Cisco,Replaced faulty radio module,2025-01-03 11:15:00,Moderate user impact
A100238,Fiber latency spike between backbone nodes,North India,Core Network,high,26,Huawei,Re-routed traffic through alternate path,2025-01-03 11:30:00,High user impact
A100239,Fiber latency spike between backbone nodes,North India,5G,high,217,Cisco,Re-routed traffic through alternate path,2025-01-03 11:45:00,High user impact
A100240,DNS resolution issues impacting services,West India,4G,medium,97,Huawei,Updated DNS configuration and cache,2025-01-03 12:00:00,High user impact
A100241,Backhaul congestion detected,South India,Fiber,low,40,Ericsson,Applied traffic engineering optimization,2025-01-03 12:15:00,High user impact
A100242,DNS resolution issues impacting services,North India,5G,high,218,Huawei,Updated DNS configuration and cache,2025-01-03 12:30:00,High user impact
A100243,Intermittent voice service degradation,West India,4G,low,101,Juniper,Adjusted radio and QoS parameters,2025-01-03 12:45:00,High user impact
A100244,Fiber latency spike between backbone nodes,West India,4G,high,16,Cisco,Re-routed traffic through alternate path,2025-01-03 13:00:00,High user impact
A100245,Intermittent voice service degradation,South India,IMS,medium,196,Nokia,Adjusted radio and QoS parameters,2025-01-03 13:15:00,High user impact
A100246,Packet gateway overload during peak traffic,South India,Fiber,critical,205,Juniper,Added capacity and balanced traffic,2025-01-03 13:30:00,High user impact
A100247,Backhaul congestion detected,North India,IMS,medium,77,Cisco,Applied traffic engineering optimization,2025-01-03 13:45:00,High user impact
A100248,Fiber latency spike between backbone nodes,West India,Fiber,high,210,Ericsson,Re-routed traffic through alternate path,2025-01-03 14:00:00,High user impact
A100249,Backhaul congestion detected,North India,5G,critical,146,Huawei,Applied traffic engineering optimization,2025-01-03 14:15:00,Moderate user impact
A100250,Increased call drops after configuration update,North India,4G,high,74,Cisco,Rolled back configuration and monitored KPIs,2025-01-03 14:30:00,High user impact
A100251,Increased call drops after configuration update,West India,5G,critical,61,Cisco,Rolled back configuration and monitored KPIs,2025-01-03 14:45:00,High user impact
A100252,5G users unable to establish data sessions,East India,5G,medium,100,Huawei,Restarted packet gateway and validated connectivity,2025-01-03 15:00:00,High user impact
A100253,Multiple BTS synchronization failures,West India,4G,low,30,Nokia,Reconfigured timing source and synchronization settings,2025-01-03 15:15:00,High user impact
A100254,5G users unable to establish data sessions,West India,Core Network,medium,217,Cisco,Restarted packet gateway and validated connectivity,2025-01-03 15:30:00,High user impact
A100255,Intermittent voice service degradation,North India,4G,low,25,Nokia,Adjusted radio and QoS parameters,2025-01-03 15:45:00,Moderate user impact
A100256,DNS resolution issues impacting services,East India,5G,critical,160,Huawei,Updated DNS configuration and cache,2025-01-03 16:00:00,High user impact
A100257,Multiple BTS synchronization failures,East India,IMS,medium,17,Cisco,Reconfigured timing source and synchronization settings,2025-01-03 16:15:00,High user impact
A100258,Increased call drops after configuration update,South India,IMS,low,236,Ericsson,Rolled back configuration and monitored KPIs,2025-01-03 16:30:00,High user impact
A100259,DNS resolution issues impacting services,North India,Core Network,high,188,Ericsson,Updated DNS configuration and cache,2025-01-03 16:45:00,Moderate user impact
A100260,Intermittent voice service degradation,West India,5G,medium,151,Juniper,Adjusted radio and QoS parameters,2025-01-03 17:00:00,High user impact
A100261,Radio link failures across sectors,North India,IMS,low,139,Juniper,Replaced faulty radio module,2025-01-03 17:15:00,High user impact
A100262,5G users unable to establish data sessions,East India,Fiber,medium,125,Huawei,Restarted packet gateway and validated connectivity,2025-01-03 17:30:00,Moderate user impact
A100263,5G users unable to establish data sessions,South India,5G,medium,22,Juniper,Restarted packet gateway and validated connectivity,2025-01-03 17:45:00,High user impact
A100264,Radio link failures across sectors,West India,4G,low,95,Cisco,Replaced faulty radio module,2025-01-03 18:00:00,High user impact
A100265,Backhaul congestion detected,South India,Core Network,high,212,Ericsson,Applied traffic engineering optimization,2025-01-03 18:15:00,Moderate user impact
A100266,Packet gateway overload during peak traffic,South India,Fiber,medium,207,Huawei,Added capacity and balanced traffic,2025-01-03 18:30:00,High user impact
A100267,DNS resolution issues impacting services,West India,Fiber,medium,213,Ericsson,Updated DNS configuration and cache,2025-01-03 18:45:00,High user impact
