alarm_id,incident_description,network_region,technology_type,severity,outage_duration,device_vendor,resolution_notes,timestamp,service_impact
ALM_000205,LTE network in Central India experiencing info severity incident: Unknown cause. Service affected: IoT data transmission failures. Device vendor: Samsung.,Central India,LTE,info,30,Samsung,"Incident resolved by performing: Check spectrum analyzer readings, Power cycle base station, Review recent configuration changes, Clear processor memory cache. Root cause verified and preventive measures implemented.",2023-04-22 16:29:00,IoT data transmission failures
ALM_000206,5G network in East India experiencing medium severity incident: Backhaul link congestion. Service affected: M2M connectivity loss. Device vendor: Juniper.,East India,5G,medium,6,Juniper,"Incident resolved by performing: Verify power supply specifications, Perform traffic engineering reroute. Root cause verified and preventive measures implemented.",2023-10-10 13:00:00,M2M connectivity loss
ALM_000207,4G network in Central India experiencing medium severity incident: Gateway processor failure. Service affected: M2M connectivity loss. Device vendor: Huawei.,Central India,4G,medium,22,Huawei,"Incident resolved by performing: Reboot network controller, Validate antenna alignment. Root cause verified and preventive measures implemented.",2023-09-26 04:15:00,M2M connectivity loss
ALM_000208,Microwave network in East India experiencing critical severity incident: RF interference from co-channel source. Service affected: Voice call failures. Device vendor: Samsung.,East India,Microwave,critical,197,Samsung,"Incident resolved by performing: Validate antenna alignment, Perform traffic engineering reroute. Root cause verified and preventive measures implemented.",2023-08-24 18:15:00,Voice call failures
ALM_000209,5G network in North India experiencing high severity incident: CSP network slice misconfiguration. Service affected: IoT data transmission failures. Device vendor: Samsung.,North India,5G,high,25,Samsung,"Incident resolved by performing: Reboot network controller, Verify power supply specifications, Power cycle base station. Root cause verified and preventive measures implemented.",2023-07-13 17:30:00,IoT data transmission failures
ALM_000210,Microwave network in West India experiencing critical severity incident: Frequency offset error. Service affected: Emergency call drops. Device vendor: Huawei.,West India,Microwave,critical,49,Huawei,"Incident resolved by performing: Perform traffic engineering reroute, Power cycle base station, Check RF parameters configuration, Validate antenna alignment. Root cause verified and preventive measures implemented.",2023-04-28 06:57:00,Emergency call drops
ALM_000211,Fiber network in West India experiencing medium severity incident: Optical signal degradation. Service affected: Video streaming buffering. Device vendor: Ericsson.,West India,Fiber,medium,15,Ericsson,"Incident resolved by performing: Validate antenna alignment, Review recent configuration changes, Reboot network controller, Inspect optical fiber continuity. Root cause verified and preventive measures implemented.",2023-06-11 00:13:00,Video streaming buffering
ALM_000212,5G network in East India experiencing critical severity incident: Backhaul link congestion. Service affected: Video streaming buffering. Device vendor: Ericsson.,East India,5G,critical,141,Ericsson,"Incident resolved by performing: Reboot network controller, Validate antenna alignment. Root cause verified and preventive measures implemented.",2023-03-13 22:46:00,Video streaming buffering
ALM_000213,LTE network in West India experiencing medium severity incident: Unknown cause. Service affected: M2M connectivity loss. Device vendor: Nokia.,West India,LTE,medium,40,Nokia,"Incident resolved by performing: Check RF parameters configuration, Validate antenna alignment, Verify power supply specifications. Root cause verified and preventive measures implemented.",2023-06-17 00:40:00,M2M connectivity loss
ALM_000214,4G network in North India experiencing medium severity incident: Load balancer malfunction. Service affected: M2M connectivity loss. Device vendor: Ericsson.,North India,4G,medium,14,Ericsson,"Incident resolved by performing: Check RF parameters configuration, Validate antenna alignment, Reboot network controller, Perform traffic engineering reroute. Root cause verified and preventive measures implemented.",2023-11-13 09:51:00,M2M connectivity loss
ALM_000215,LTE network in East India experiencing critical severity incident: Unknown cause. Service affected: SMS delivery delays. Device vendor: Huawei.,East India,LTE,critical,63,Huawei,"Incident resolved by performing: Validate antenna alignment, Check spectrum analyzer readings. Root cause verified and preventive measures implemented.",2023-02-24 02:00:00,SMS delivery delays
ALM_000216,GSM network in North India experiencing medium severity incident: Unknown cause. Service affected: SMS delivery delays. Device vendor: Ericsson.,North India,GSM,medium,40,Ericsson,"Incident resolved by performing: Perform traffic engineering reroute, Reboot network controller, Validate antenna alignment, Power cycle base station. Root cause verified and preventive measures implemented.",2023-10-13 17:32:00,SMS delivery delays
ALM_000217,5G network in Central India experiencing info severity incident: CSP network slice misconfiguration. Service affected: Data session timeouts. Device vendor: Nokia.,Central India,5G,info,17,Nokia,"Incident resolved by performing: Validate antenna alignment, Check RF parameters configuration, Review recent configuration changes, Check spectrum analyzer readings. Root cause verified and preventive measures implemented.",2023-05-30 13:24:00,Data session timeouts
ALM_000218,4G network in South India experiencing medium severity incident: Capacity exhaustion during peak hours. Service affected: Emergency call drops. Device vendor: Cisco.,South India,4G,medium,31,Cisco,"Incident resolved by performing: Verify power supply specifications, Reboot network controller, Clear processor memory cache. Root cause verified and preventive measures implemented.",2023-06-04 08:31:00,Emergency call drops
ALM_000219,GSM network in West India experiencing high severity incident: Unknown cause. Service affected: Voice call failures. Device vendor: Ericsson.,West India,GSM,high,53,Ericsson,"Incident resolved by performing: Reboot network controller, Validate antenna alignment, Perform traffic engineering reroute. Root cause verified and preventive measures implemented.",2023-05-07 23:40:00,Voice call failures
ALM_000220,Microwave network in South India experiencing medium severity incident: Frequency offset error. Service affected: Video streaming buffering. Device vendor: Huawei.,South India,Microwave,medium,43,Huawei,"Incident resolved by performing: Reboot network controller, Check RF parameters configuration, Validate antenna alignment. Root cause verified and preventive measures implemented.",2023-08-14 10:27:00,Video streaming buffering
